Service,ServiceId,SDK,Plane,Language,Track1.Package,Track1.RepoLink,Track1.ColorCode,Track1.Deprecated,Track2.Package,Track2.RepoLink,Track2.ColorCode,Track2.Deprecated,PercentComplete,LatestRelease
SQL Virtual Machine,0,Resource Management - SQL Virtual Machine,mgmt,Python,,,11,false,azure-mgmt-sqlvirtualmachine,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/sql,3,false,1,
Standby Pool,0,Resource Management - Standby Pool,mgmt,Python,,,11,false,azure-mgmt-standbypool,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/standbypool,10,false,1,04/22/2025
Storage,0,Resource Management - Storage,mgmt,Python,,,11,false,azure-mgmt-storage,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/storage,10,false,1,06/30/2025
Storage,0,Resource Management - Storage Actions,mgmt,Python,,,11,false,azure-mgmt-storageactions,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/storageactions,10,false,1,07/03/2025
Storage,0,Resource Management - Storage Cache,mgmt,Python,,,11,false,azure-mgmt-storagecache,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/storage,10,false,1,05/23/2024
Storage,0,Resource Management - Storage Import/Export,mgmt,Python,,,11,false,azure-mgmt-storageimportexport,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/storage,3,true,1,
Storage,0,Resource Management - Storage Mover,mgmt,Python,,,11,false,azure-mgmt-storagemover,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/storagemover,10,false,1,06/18/2024
Storage,0,Resource Management - Storage Pool,mgmt,Python,,,11,false,azure-mgmt-storagepool,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/storagepool,10,false,1,10/14/2021
Storage,0,Resource Management - Storage Sync,mgmt,Python,,,11,false,azure-mgmt-storagesync,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/storage,10,false,1,04/08/2021
Storagediscovery,0,Resource Management - Storagediscovery,mgmt,Python,,,11,false,azure-mgmt-storagediscovery,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/storagediscovery,3,false,1,
Stream Analytics,0,Resource Management - Stream Analytics,mgmt,Python,,,11,false,azure-mgmt-streamanalytics,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/streamanalytics,10,false,1,01/06/2022
Subscriptions,0,Resource Management - Subscriptions,mgmt,Python,,,11,false,azure-mgmt-subscription,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/subscription,10,false,1,09/06/2022
Support,0,Resource Management - Support,mgmt,Python,,,11,false,azure-mgmt-support,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/support,10,false,1,04/24/2024
Synapse,0,Resource Management - Synapse,mgmt,Python,,,11,false,azure-mgmt-synapse,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/synapse,10,false,1,04/07/2021
Terraform,0,Resource Management - Terraform,mgmt,Python,,,11,false,azure-mgmt-terraform,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/terraform,3,false,1,
Test Base,0,Resource Management - Test Base,mgmt,Python,,,11,false,azure-mgmt-testbase,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/testbase,3,true,1,
IoT,0,Resource Management - Time Series Insights,mgmt,Python,,,11,false,azure-mgmt-timeseriesinsights,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/timeseriesinsights,10,false,1,03/26/2021
Traffic Manager,0,Resource Management - Traffic Manager,mgmt,Python,,,11,false,azure-mgmt-trafficmanager,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/trafficmanager,10,false,1,06/21/2023
Trusted Signing,0,Resource Management - Trusted Signing,mgmt,Python,,,11,false,azure-mgmt-trustedsigning,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/trustedsigning,3,false,1,
VMware Solution by CloudSimple,0,Resource Management - VMware Solution by CloudSimple,mgmt,Python,,,11,false,azure-mgmt-vmwarecloudsimple,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/compute,3,false,1,
Voice Services,0,Resource Management - Voice Services,mgmt,Python,,,11,false,azure-mgmt-voiceservices,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/voiceservices,10,false,1,05/22/2023
Web PubSub,0,Resource Management - Web PubSub,mgmt,Python,,,11,false,azure-mgmt-webpubsub,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/webpubsub,10,false,1,09/24/2024
Weights & Biases,0,Resource Management - Weights & Biases,mgmt,Python,,,11,false,azure-mgmt-weightsandbiases,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/weightsandbiases,3,false,1,
Workload Monitor,0,Resource Management - Workload Monitor,mgmt,Python,,,11,false,azure-mgmt-workloadmonitor,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/workloadmonitor,3,true,1,
Workloadorchestration,0,Resource Management - Workloadorchestration,mgmt,Python,,,11,false,azure-mgmt-workloadorchestration,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/workloadorchestration,3,false,1,
Workloads,0,Resource Management - Workloads,mgmt,Python,,,11,false,azure-mgmt-workloads,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/workloads,10,false,1,04/20/2023
Workloads,0,Resource Management - Workloads SAP Virtual Instance,mgmt,Python,,,11,false,azure-mgmt-workloadssapvirtualinstance,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/workloads,10,false,1,04/30/2025
Communication,0,azure-communication-administration,UNABLE TO BE DETERMINED,Python,azure-communication-administration,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/NA,3,false,,,1,false,0,
Machine Learning,0,azureml-fsspec,data,Python,azureml-fsspec,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/NA,10,false,,,1,false,0,
Batch,0,Batch,data,Python,azure-batch,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/batch,10,false,,,1,false,0,
IoT,0,Device Provisioning Services,data,Python,azure-iot-deviceprovisioning,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/NA,3,false,,,1,false,0,
Cognitive Services,0,Ink Recognizer,data,Python,azure-cognitiveservices-inkrecognizer,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/cognitiveservices,3,false,Exception: Track 2 library not needed,,10,false,1,
IoT,0,IoT Device,data,Python,azure-iot-device,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/NA,10,false,Exception: Track 2 library not needed,,10,false,1,
IoT,0,IoT Hub,data,Python,azure-iot-hub,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/NA,10,false,Exception: Track 2 library not needed,,10,false,1,
IoT,0,iotedgedev,data,Python,iotedgedev,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/NA,10,false,Exception: Track 2 library not needed,,10,false,1,
IoT,0,iotedgehubdev,data,Python,iotedgehubdev,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/NA,3,false,Exception: Track 2 library not needed,,10,false,1,
Key Vault,0,Key Vault,data,Python,azure-keyvault,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/keyvault,10,false,Exception: API Spec does not map to one set of Libraries,,10,false,1,
Data Explorer,0,Kusto Data,data,Python,azure-kusto-data,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/NA,10,false,,,1,false,0,
Log Analytics,0,Log Analytics - Query,data,Python,azure-loganalytics,https://github.com/Azure/azure-sdk-for-python/tree/azure-loganalytics_0.1.0/azure-loganalytics/,3,true,Replaced by: azure-monitor-query,,4,false,1,
Machine Learning,0,Machine Learning - Table,data,Python,mltable,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/NA,10,false,,,1,false,0,
Cognitive Services,0,Machine Learning Monitoring,data,Python,azure-ai-mlmonitoring,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/NA,3,false,,,1,false,0,
Cognitive Services,0,Speech,data,Python,azure-cognitiveservices-speech,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/NA,10,false,Exception: Track 2 library not needed,,10,false,1,
Storage,0,Storage,data,Python,azure-storage,https://github.com/Azure/azure-storage-python,1,false,"Replaced by: azure-storage-blob, azure-storage-file-share, azure-storage-queue, azure-storage-file-datalake",,4,false,1,
Synapse,0,Synapse,data,Python,azure-synapse,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/synapse,3,true,"Replaced by: azure-synapse-artifacts, azure-synapse-accesscontrol, azure-synapse-managedprivateendpoints, azure-synapse-monitoring, azure-synapse-spark",,4,false,1,
Stack Edge,0,Resource Management - Edge Gateway,mgmt,Python,azure-mgmt-edgegateway,https://github.com/Azure/azure-sdk-for-python/tree/azure-mgmt-edgegateway_0.1.0/azure-mgmt-edgegateway/,3,true,Replaced by: NA,,4,false,1,
Cosmos DB,0,Cosmos DB,data,Rust,,,11,false,azure_data_cosmos,UNABLE TO DETERMINE REPO LINK,3,false,1,
Event Hubs,0,Event Hubs,data,Rust,,,11,false,azure_messaging_eventhubs,UNABLE TO DETERMINE REPO LINK,3,false,1,
Identity,0,Identity,data,Rust,,,11,false,azure_identity,UNABLE TO DETERMINE REPO LINK,3,false,1,
Key Vault,0,Key Vault - Certificates,data,Rust,,,11,false,azure_security_keyvault_certificates,UNABLE TO DETERMINE REPO LINK,3,false,1,
Key Vault,0,Key Vault - Keys,data,Rust,,,11,false,azure_security_keyvault_keys,UNABLE TO DETERMINE REPO LINK,3,false,1,
Key Vault,0,Key Vault - Secrets,data,Rust,,,11,false,azure_security_keyvault_secrets,UNABLE TO DETERMINE REPO LINK,3,false,1,
Storage,0,Storage - Blobs,data,Rust,,,11,false,azure_storage_blob,UNABLE TO DETERMINE REPO LINK,3,false,1,
TypeSpec,0,TypeSpec Client Core,data,Rust,,,11,false,typespec_client_core,UNABLE TO DETERMINE REPO LINK,3,false,1,
TypeSpec,0,TypeSpec Core,data,Rust,,,11,false,typespec,https://github.com/Azure/azure-sdk-for-rust/tree/item.Package@item.Version/sdk/typespec,3,false,1,
TypeSpec,0,TypeSpec Core Macros,data,Rust,,,11,false,typespec_macros,UNABLE TO DETERMINE REPO LINK,3,false,1,
Unknown Service,0,Unknown Display Name,UNABLE TO BE DETERMINED,Rust,azure_ai_anomalydetector,UNABLE TO DETERMINE REPO LINK,3,false,,,1,false,0,
Cognitive Services,0,AI Agents Persistent,data,JavaScript,,,11,false,Missing: Created from existing package: Azure.AI.Agents.Persistent,,2,false,0,
Cognitive Services,0,AI Agents Persistent,data,Python,,,11,false,Missing: Created from existing package: Azure.AI.Agents.Persistent,,2,false,0,
Cognitive Services,0,AI Agents Persistent,data,Go,,,11,false,Missing: Created from existing package: Azure.AI.Agents.Persistent,,2,false,0,
App Configuration,0,App Configuration Provider,data,Java,,,11,false,Exception: Library not needed in language,,10,false,1,
App Configuration,0,App Configuration Provider,data,JavaScript,,,11,false,Exception: Library not needed in language,,10,false,1,
App Configuration,0,App Configuration Provider,data,Go,,,11,false,Missing: Created from existing package: Microsoft.Extensions.Configuration.AzureAppConfiguration,,2,false,0,
Attestation,0,Attestation,data,Go,,,11,false,Missing: Created from existing package: Azure.Security.Attestation,,2,false,0,
Search,0,Azure AI Search,data,Go,,,11,false,Missing: Created from existing package: Azure.Search.Documents,,2,false,0,
Mixed Reality,0,Azure Remote Rendering,data,Python,,,11,false,Missing: Created from existing package: Azure.MixedReality.RemoteRendering,,2,false,0,
Mixed Reality,0,Azure Remote Rendering,data,Go,,,11,false,Missing: Created from existing package: Azure.MixedReality.RemoteRendering,,2,false,0,
Communication,0,Communication Call Automation,data,Go,,,11,false,Missing: Created from existing package: Azure.Communication.CallAutomation,,2,false,0,
Communication,0,Communication Chat,data,Go,,,11,false,Missing: Created from existing package: Azure.Communication.Chat,,2,false,0,
Communication,0,Communication Common,data,Python,,,11,false,Missing: Created from existing package: Azure.Communication.Common,,2,false,0,
Communication,0,Communication Common,data,Go,,,11,false,Missing: Created from existing package: Azure.Communication.Common,,2,false,0,
Communication,0,Communication Email,data,Go,,,11,false,Missing: Created from existing package: Azure.Communication.Email,,2,false,0,
Communication,0,Communication Identity,data,Go,,,11,false,Missing: Created from existing package: Azure.Communication.Identity,,2,false,0,
Communication,0,Communication JobRouter,data,JavaScript,,,11,false,Missing: Created from existing package: Azure.Communication.JobRouter,,2,false,0,
Communication,0,Communication JobRouter,data,Go,,,11,false,Missing: Created from existing package: Azure.Communication.JobRouter,,2,false,0,
Communication,0,Communication Messages,data,Go,,,11,false,Missing: Created from existing package: Azure.Communication.Messages,,2,false,0,
Communication,0,Communication Network Traversal,data,Go,,,11,false,Missing: Created from existing package: Azure.Communication.NetworkTraversal,,2,false,0,
Communication,0,Communication Phone Numbers,data,Go,,,11,false,Missing: Created from existing package: Azure.Communication.PhoneNumbers,,2,false,0,
Communication,0,Communication Rooms,data,Go,,,11,false,Missing: Created from existing package: Azure.Communication.Rooms,,2,false,0,
Communication,0,Communication SMS,data,Go,,,11,false,Missing: Created from existing package: Azure.Communication.Sms,,2,false,0,
Confidential Ledger,0,Confidential Ledger,data,Go,,,11,false,Missing: Created from existing package: Azure.Security.ConfidentialLedger,,2,false,0,
Cognitive Services,0,Content Safety,data,Go,,,11,false,Missing: Created from existing package: Azure.AI.ContentSafety,,2,false,0,
Cognitive Services,0,Conversational Language Understanding,data,Go,,,11,false,Missing: Created from existing package: Azure.AI.Language.Conversations,,2,false,0,
Storage,0,Data Movement,data,Java,,,11,false,Missing: Created from existing package: Azure.Storage.DataMovement,,2,false,0,
Storage,0,Data Movement,data,JavaScript,,,11,false,Missing: Created from existing package: Azure.Storage.DataMovement,,2,false,0,
Storage,0,Data Movement,data,Python,,,11,false,Missing: Created from existing package: Azure.Storage.DataMovement,,2,false,0,
Storage,0,Data Movement,data,Go,,,11,false,Missing: Created from existing package: Azure.Storage.DataMovement,,2,false,0,
Storage,0,Data Movement - Blobs,data,Java,,,11,false,Missing: Created from existing package: Azure.Storage.DataMovement.Blobs,,2,false,0,
Storage,0,Data Movement - Blobs,data,JavaScript,,,11,false,Missing: Created from existing package: Azure.Storage.DataMovement.Blobs,,2,false,0,
Storage,0,Data Movement - Blobs,data,Python,,,11,false,Missing: Created from existing package: Azure.Storage.DataMovement.Blobs,,2,false,0,
Storage,0,Data Movement - Blobs,data,Go,,,11,false,Missing: Created from existing package: Azure.Storage.DataMovement.Blobs,,2,false,0,
Storage,0,Data Movement - Files Shares,data,Java,,,11,false,Missing: Created from existing package: Azure.Storage.DataMovement.Files.Shares,,2,false,0,
Storage,0,Data Movement - Files Shares,data,JavaScript,,,11,false,Missing: Created from existing package: Azure.Storage.DataMovement.Files.Shares,,2,false,0,
Storage,0,Data Movement - Files Shares,data,Python,,,11,false,Missing: Created from existing package: Azure.Storage.DataMovement.Files.Shares,,2,false,0,
Storage,0,Data Movement - Files Shares,data,Go,,,11,false,Missing: Created from existing package: Azure.Storage.DataMovement.Files.Shares,,2,false,0,
Dev Center,0,Dev Center,data,Go,,,11,false,Missing: Created from existing package: Azure.Developer.DevCenter,,2,false,0,
IoT,0,Device Update,data,Go,,,11,false,Missing: Created from existing package: Azure.IoT.DeviceUpdate,,2,false,0,
IoT,0,Digital Twins,data,Go,,,11,false,Missing: Created from existing package: Azure.DigitalTwins.Core,,2,false,0,
Cognitive Services,0,Document Intelligence,data,Go,,,11,false,Missing: Created from existing package: Azure.AI.DocumentIntelligence,,2,false,0,
Cognitive Services,0,Document Translation,data,Go,,,11,false,Missing: Created from existing package: Azure.AI.Translation.Document,,2,false,0,
Event Grid,0,Event Grid Namespaces,data,Python,,,11,false,Missing: Created from existing package: Azure.Messaging.EventGrid.Namespaces,,2,false,0,
Event Hubs,0,Event Hubs - Event Processor,data,Python,,,11,false,Exception: Library not needed in language,,10,false,1,
Event Hubs,0,Event Hubs - Event Processor,data,Go,,,11,false,Exception: Library not needed in language,,10,false,1,
Cognitive Services,0,Form Recognizer,data,Go,,,11,false,Missing: Created from existing package: Azure.AI.FormRecognizer,,2,false,0,
